1 1.41421e+11 1.41421e+11 -1.41421e+11 -1.41421e+11 0 -0 -0 0 1.41421e+11 -1.41421e+11 -1.41421e+11 1.41421e+11
49 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
50 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
51 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
52 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
53 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
54 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
55 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
56 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
57 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
58 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
59 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
60 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
61 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
62 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
63 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
64 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
65 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
66 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
67 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
